key,percent_black,percent_white,percent_hispanic,percent_bachelors,population,median_income
55077,0.006181363845597422,0.934503846912606,0.032550798974156636,0.142,15207,49586.0
55075,0.0070059451858795665,0.954017317512396,0.016503441300540246,0.15,40537,47497.0
55101,0.11183328386165672,0.7237177453198088,0.12867071310862957,0.247,195398,59749.0
55139,0.022533338041265023,0.8895578075162129,0.03995268528653649,0.273,169926,57124.0
55041,0.00754047460634287,0.7939676203149257,0.023064981148813484,0.156,9018,44313.0
55043,0.014007872192637185,0.9514741066604924,0.01603380412132438,0.23,51828,52958.0
55107,0.00987097229077064,0.9483889163082564,0.018261298737925685,0.158,14183,44302.0
55117,0.018480100690074216,0.8462219521722147,0.062219521722147474,0.239,115205,58943.0
55067,0.007983719474013776,0.9404612815696097,0.01920267167605928,0.165,19164,46557.0
55087,0.01368847223876073,0.8775398638189159,0.04215876246251773,0.289,184754,63536.0
55123,0.00258880587232927,0.962937475422729,0.015598374623148512,0.218,30516,50905.0
55021,0.01237841064718896,0.9286090529199003,0.03225409979983847,0.23199999999999998,56954,65348.0
55061,0.003978388998035364,0.9473968565815324,0.028094302554027506,0.191,20360,63118.0
55009,0.023226809758801474,0.8125688066331519,0.08404994880401562,0.29600000000000004,259786,59963.0
55073,0.006527974923113319,0.8892388218594748,0.026880766501064586,0.256,135264,59543.0
55085,0.007384354222662329,0.9502334134955439,0.014627245720752581,0.271,35345,54198.0
55121,0.005231333650383857,0.9000951151572797,0.07948909572661186,0.19399999999999998,29438,55865.0
55129,0.004334246924596851,0.9437185289056027,0.017783160175919435,0.223,15689,48422.0
55027,0.027479037550127598,0.9007587495442946,0.04677816259569814,0.165,87776,58870.0
55127,0.010066690611864522,0.8550862512498423,0.1103938337879685,0.28300000000000003,103013,61106.0
55023,0.019707760314341845,0.9460338899803536,0.01412082514734774,0.17800000000000002,16288,48853.0
55071,0.009054617351115141,0.9088619391237548,0.03833415190096591,0.19899999999999998,79407,53489.0
55111,0.008066545065727404,0.9120070444682056,0.049185483363733566,0.23800000000000002,63596,56732.0
55013,0.005308690523004325,0.9049678856993053,0.017695635076681086,0.2,15258,49982.0
55017,0.012477410230219218,0.9370315078180247,0.017191796967077864,0.201,63635,57288.0
55029,0.006705783738474434,0.9407048361820766,0.029848026531579138,0.321,27439,58287.0
55031,0.012902631215151375,0.9174462006359154,0.015460117045297452,0.24,43402,52480.0
55053,0.021262069638154687,0.8627718716473227,0.032722130108261,0.14400000000000002,20506,52984.0
55049,0.008213378492802709,0.9540220152413209,0.017400508044030483,0.243,23620,62785.0
55089,0.013592496941688188,0.9169951520094242,0.028612206062253637,0.484,88284,82807.0
55103,0.005530531957352186,0.9476024858885912,0.02240720679628257,0.18899999999999997,17539,51335.0
55119,0.004961682059343682,0.9602574179603065,0.01984672823737473,0.147,20356,51698.0
55099,0.007561156412157153,0.9428465530022239,0.01771682727946627,0.16899999999999998,13490,46742.0
55079,0.26442949081385736,0.5174159958667336,0.1473209747550065,0.305,954209,48742.0
55033,0.0065396197581913795,0.9294125578677693,0.018360375747224593,0.28,44498,56268.0
55045,0.004503038194444444,0.9443088107638888,0.030110677083333332,0.23,36864,62699.0
55115,0.003755273232705016,0.8690043648955107,0.02728669316491502,0.161,41009,54143.0
55078,0.004586154182135838,0.09761956759117711,0.05634417995195457,0.172,4579,43872.0
55011,0.005620110883268778,0.9589124325966432,0.02073365231259968,0.179,13167,57134.0
55063,0.014518455663979635,0.9003054730589732,0.01851506151887993,0.34299999999999997,117850,55479.0
55035,0.009107591925508054,0.902506044217456,0.023769067200046606,0.318,102991,55711.0
55095,0.004475305082008812,0.9511868785900482,0.01887010080970726,0.204,43349,56932.0
55133,0.01604496601726338,0.8880637987961262,0.04630226208950584,0.43799999999999994,398879,84331.0
55125,0.003751215671745473,0.8487009679062659,0.024730236650766454,0.271,21593,44285.0
55057,0.02346795866611151,0.9174457776600174,0.029827018433703018,0.136,26419,51056.0
55131,0.01224216746571524,0.9303155312743896,0.031077414799122904,0.307,134535,74062.0
55025,0.05158886689075821,0.7980628223832342,0.06282049588274262,0.507,529843,70541.0
55039,0.013839612959976544,0.8995943898744074,0.05009040707618629,0.22699999999999998,102315,59373.0
55091,0.003855687138529331,0.9662627375378684,0.016662076562930322,0.192,7262,53140.0
55097,0.007252227368659612,0.912505842858964,0.031501862632615195,0.32,70599,57368.0
56005,0.0026829881780833405,0.8752410497191246,0.08539448310555882,0.192,47708,79916.0
56019,0.005284791544333529,0.916030534351145,0.02207868467410452,0.28800000000000003,8515,55991.0
56025,0.013633544225282223,0.8688252077905967,0.08340156308150354,0.22699999999999998,80610,60550.0
56009,7.144388083160678e-05,0.8877616632135458,0.07987425876973638,0.172,13997,63923.0
56027,0.0053104575163398695,0.8941993464052288,0.04616013071895425,0.166,2448,39359.0
56039,0.011882562123249056,0.815863654104688,0.14887896266100004,0.574,23059,83831.0
56037,0.00802411768705941,0.7957703379649568,0.1596210077747807,0.22,44117,73008.0
56031,0.00011530035743110804,0.8870056497175142,0.08047964948691341,0.217,8673,47096.0
56029,0.0016139555647127503,0.9100305621372893,0.05432505751862917,0.321,29121,62666.0
56033,0.00509796081567373,0.917732906837265,0.04171664667466347,0.3,30012,58521.0
56003,0.004453407276699437,0.8789177380052097,0.08948827829594151,0.188,11901,53435.0
56011,0.0016194331983805667,0.9442645074224022,0.01174089068825911,0.22399999999999998,7410,64055.0
56001,0.01215159309222613,0.8289066190751142,0.09448322922681224,0.499,38102,46865.0
56007,0.010660980810234541,0.7760547909801642,0.1796213736512244,0.203,15477,60206.0
56015,0.000744158356898348,0.8598749813960411,0.10619139752939426,0.245,13438,49774.0
56041,0.0009704498034839148,0.8754427677228396,0.09141637148818478,0.154,20609,58235.0
56043,0.00012301636117603641,0.8200270635994588,0.14183786443597,0.215,8129,53426.0
56017,0.0,0.9376068376068376,0.03141025641025641,0.231,4680,51875.0
